dataset,n-features,n-classes,n-numerical-features,n-categorical-features,n-binary-features,n-grid-samples,fold,n-train-samples,n-test-samples,n-trees,train-acc,test-acc,prune-prop,n-prune-prop-samples,n-mip-trees,mip-prune-train-acc,mip-prune-test-acc,mip-prune-prop-train-acc,mip-prune-train-fidelity,mip-prune-test-fidelity,mip-prune-prop-train-fidelity,mip-prune-grid-fidelity,mip-time,n-random-trees,random-prune-train-acc,random-prune-test-acc,random-prune-prop-train-acc,random-prune-train-fidelity,random-prune-test-fidelity,random-prune-prop-train-fidelity,random-prune-grid-fidelity,n-greedy-trees,greedy-prune-train-acc,greedy-prune-test-acc,greedy-prune-prop-train-acc,greedy-prune-train-fidelity,greedy-prune-test-fidelity,greedy-prune-prop-train-fidelity,greedy-prune-grid-fidelity
default-of-credit-card-clients,21,2,20,0,1,10000,1,10617,2655,100,0.9989639257794104,0.7069679849340866,1,10617,29,0.9989639257794104,0.6915254237288135,0.9989639257794104,0.9998116228689837,0.9318267419962335,0.9998116228689837,0.7664,600.2672486305237,29.0,0.9975510972967881,0.6903954802259887,0.9975510972967881,0.9980220401243289,0.9193973634651601,0.9980220401243289,0.7043,29,0.9979278515588208,0.6971751412429379,0.9979278515588208,0.9985871715173777,0.928436911487759,0.9985871715173777,0.7311
default-of-credit-card-clients,21,2,20,0,1,10000,1,10617,2655,100,0.9989639257794104,0.7069679849340866,2,21234,27,0.9989639257794104,0.6986817325800376,0.9989639257794104,0.9998116228689837,0.9254237288135593,0.9998116228689837,0.7697,600.2239136695862,27.0,0.9972685316002637,0.6934086629001883,0.9972685316002637,0.9977394744278044,0.9224105461393597,0.9977394744278044,0.7167,27,0.9977394744278044,0.6975517890772128,0.9977394744278044,0.9983987943863615,0.928060263653484,0.9983987943863615,0.7149
default-of-credit-card-clients,21,2,20,0,1,10000,1,10617,2655,100,0.9989639257794104,0.7069679849340866,3,31851,27,0.9989639257794104,0.6986817325800376,0.9989639257794104,0.9998116228689837,0.9254237288135593,0.9998116228689837,0.7697,600.424399137497,27.0,0.9969859659037393,0.6934086629001883,0.9969859659037393,0.9976452858622963,0.9291902071563088,0.9976452858622963,0.7571,27,0.9977394744278044,0.6975517890772128,0.9977394744278044,0.9983987943863615,0.928060263653484,0.9983987943863615,0.7149
default-of-credit-card-clients,21,2,20,0,1,10000,1,10617,2655,100,0.9989639257794104,0.7069679849340866,4,42468,27,0.9989639257794104,0.6986817325800376,0.9989639257794104,0.9998116228689837,0.9254237288135593,0.9998116228689837,0.7697,600.7326765060425,27.0,0.9975510972967881,0.6892655367231638,0.9975510972967881,0.9978336629933127,0.9295668549905838,0.9978336629933127,0.5744,27,0.9977394744278044,0.6975517890772128,0.9977394744278044,0.9983987943863615,0.928060263653484,0.9983987943863615,0.7149
default-of-credit-card-clients,21,2,20,0,1,10000,1,10617,2655,100,0.9989639257794104,0.7069679849340866,5,53085,27,0.9989639257794104,0.6986817325800376,0.9989639257794104,0.9998116228689837,0.9254237288135593,0.9998116228689837,0.7697,600.1703450679779,27.0,0.9966092116417067,0.696798493408663,0.9966092116417067,0.9968917773382311,0.9212806026365349,0.9968917773382311,0.6668,27,0.9977394744278044,0.6975517890772128,0.9977394744278044,0.9983987943863615,0.928060263653484,0.9983987943863615,0.7149
default-of-credit-card-clients,21,2,20,0,1,10000,1,10617,2655,100,0.9989639257794104,0.7069679849340866,6,63702,27,0.9989639257794104,0.6986817325800376,0.9989639257794104,0.9998116228689837,0.9254237288135593,0.9998116228689837,0.7697,600.1689491271973,27.0,0.9971743430347556,0.6862523540489642,0.9971743430347556,0.99745690873128,0.9227871939736346,0.99745690873128,0.7788,27,0.9977394744278044,0.6975517890772128,0.9977394744278044,0.9983987943863615,0.928060263653484,0.9983987943863615,0.7149
default-of-credit-card-clients,21,2,20,0,1,10000,1,10617,2655,100,0.9989639257794104,0.7069679849340866,7,74319,27,0.9989639257794104,0.6986817325800376,0.9989639257794104,0.9998116228689837,0.9254237288135593,0.9998116228689837,0.7697,600.900178194046,27.0,0.9972685316002637,0.7005649717514124,0.9972685316002637,0.9977394744278044,0.9348399246704332,0.9977394744278044,0.7594,27,0.9977394744278044,0.6975517890772128,0.9977394744278044,0.9983987943863615,0.928060263653484,0.9983987943863615,0.7149
default-of-credit-card-clients,21,2,20,0,1,10000,1,10617,2655,100,0.9989639257794104,0.7069679849340866,8,84936,27,0.9989639257794104,0.6986817325800376,0.9989639257794104,0.9998116228689837,0.9254237288135593,0.9998116228689837,0.7697,602.2492752075195,27.0,0.9972685316002637,0.6983050847457627,0.9972685316002637,0.9977394744278044,0.919774011299435,0.9977394744278044,0.7526,27,0.9977394744278044,0.6975517890772128,0.9977394744278044,0.9983987943863615,0.928060263653484,0.9983987943863615,0.7149
default-of-credit-card-clients,21,2,20,0,1,10000,1,10617,2655,100,0.9989639257794104,0.7069679849340866,9,95553,27,0.9989639257794104,0.6986817325800376,0.9989639257794104,0.9998116228689837,0.9254237288135593,0.9998116228689837,0.7697,600.146490573883,27.0,0.9979278515588208,0.688135593220339,0.9979278515588208,0.9983987943863615,0.9224105461393597,0.9983987943863615,0.7559,27,0.9977394744278044,0.6975517890772128,0.9977394744278044,0.9983987943863615,0.928060263653484,0.9983987943863615,0.7149
default-of-credit-card-clients,21,2,20,0,1,10000,1,10617,2655,100,0.9989639257794104,0.7069679849340866,10,106170,27,0.9989639257794104,0.6986817325800376,0.9989639257794104,0.9998116228689837,0.9254237288135593,0.9998116228689837,0.7697,600.2691376209259,27.0,0.9976452858622963,0.6896421845574388,0.9976452858622963,0.9981162286898371,0.9261770244821093,0.9981162286898371,0.7202,27,0.9977394744278044,0.6975517890772128,0.9977394744278044,0.9983987943863615,0.928060263653484,0.9983987943863615,0.7149
