dataset,n-features,n-classes,n-numerical-features,n-categorical-features,n-binary-features,n-grid-samples,fold,n-train-samples,n-test-samples,n-trees,train-acc,test-acc,prune-prop,n-prune-prop-samples,n-mip-trees,mip-prune-train-acc,mip-prune-test-acc,mip-prune-prop-train-acc,mip-prune-train-fidelity,mip-prune-test-fidelity,mip-prune-prop-train-fidelity,mip-prune-grid-fidelity,mip-time,n-random-trees,random-prune-train-acc,random-prune-test-acc,random-prune-prop-train-acc,random-prune-train-fidelity,random-prune-test-fidelity,random-prune-prop-train-fidelity,random-prune-grid-fidelity,n-greedy-trees,greedy-prune-train-acc,greedy-prune-test-acc,greedy-prune-prop-train-acc,greedy-prune-train-fidelity,greedy-prune-test-fidelity,greedy-prune-prop-train-fidelity,greedy-prune-grid-fidelity
students-scores,7,2,3,4,0,10000,2,800,200,100,1.0,0.855,6,4800,5,1.0,0.76,1.0,1.0,0.835,1.0,0.8398,26.107736587524414,5.0,0.9675,0.8,0.9675,0.9675,0.875,0.9675,0.8443,5,0.9925,0.81,0.9925,0.9925,0.895,0.9925,0.9049
students-scores,7,2,3,4,0,10000,2,800,200,100,1.0,0.855,7,5600,5,1.0,0.76,1.0,1.0,0.835,1.0,0.8398,26.137620449066162,5.0,0.98125,0.775,0.98125,0.98125,0.86,0.98125,0.8539,5,0.9925,0.81,0.9925,0.9925,0.895,0.9925,0.9049
students-scores,7,2,3,4,0,10000,2,800,200,100,1.0,0.855,8,6400,5,1.0,0.76,1.0,1.0,0.835,1.0,0.8398,26.414435625076294,5.0,0.975,0.81,0.975,0.975,0.915,0.975,0.8564,5,0.9925,0.81,0.9925,0.9925,0.895,0.9925,0.9049
students-scores,7,2,3,4,0,10000,2,800,200,100,1.0,0.855,9,7200,5,1.0,0.76,1.0,1.0,0.835,1.0,0.8398,37.915194034576416,5.0,0.9725,0.78,0.9725,0.9725,0.875,0.9725,0.8553,5,0.9925,0.81,0.9925,0.9925,0.895,0.9925,0.9049
students-scores,7,2,3,4,0,10000,2,800,200,100,1.0,0.855,10,8000,5,1.0,0.76,1.0,1.0,0.835,1.0,0.8398,28.560499906539917,5.0,0.975,0.765,0.975,0.975,0.76,0.975,0.8352,5,0.9925,0.81,0.9925,0.9925,0.895,0.9925,0.9049
students-scores,7,2,3,4,0,10000,3,800,200,100,1.0,0.86,1,800,6,1.0,0.84,1.0,1.0,0.89,1.0,0.8828,40.24799036979675,6.0,0.96125,0.805,0.96125,0.96125,0.875,0.96125,0.8496,6,0.98875,0.85,0.98875,0.98875,0.9,0.98875,0.8941
students-scores,7,2,3,4,0,10000,3,800,200,100,1.0,0.86,2,1600,6,1.0,0.84,1.0,1.0,0.89,1.0,0.8828,56.004563093185425,6.0,0.97625,0.825,0.97625,0.97625,0.895,0.97625,0.8769,6,0.98875,0.85,0.98875,0.98875,0.9,0.98875,0.8941
students-scores,7,2,3,4,0,10000,3,800,200,100,1.0,0.86,3,2400,6,1.0,0.84,1.0,1.0,0.89,1.0,0.8828,37.085432052612305,6.0,0.98,0.79,0.98,0.98,0.87,0.98,0.8594,6,0.98875,0.85,0.98875,0.98875,0.9,0.98875,0.8941
students-scores,7,2,3,4,0,10000,3,800,200,100,1.0,0.86,4,3200,6,1.0,0.84,1.0,1.0,0.89,1.0,0.8828,56.60686445236206,6.0,0.97625,0.77,0.97625,0.97625,0.84,0.97625,0.8585,6,0.98875,0.85,0.98875,0.98875,0.9,0.98875,0.8941
students-scores,7,2,3,4,0,10000,3,800,200,100,1.0,0.86,5,4000,6,1.0,0.84,1.0,1.0,0.89,1.0,0.8828,64.5844030380249,6.0,0.97375,0.81,0.97375,0.97375,0.85,0.97375,0.8593,6,0.98875,0.85,0.98875,0.98875,0.9,0.98875,0.8941
students-scores,7,2,3,4,0,10000,3,800,200,100,1.0,0.86,6,4800,6,1.0,0.84,1.0,1.0,0.89,1.0,0.8828,83.23390221595764,6.0,0.97625,0.795,0.97625,0.97625,0.845,0.97625,0.8393,6,0.98875,0.85,0.98875,0.98875,0.9,0.98875,0.8941
students-scores,7,2,3,4,0,10000,3,800,200,100,1.0,0.86,7,5600,6,1.0,0.84,1.0,1.0,0.89,1.0,0.8828,80.87862205505371,6.0,0.98,0.87,0.98,0.98,0.92,0.98,0.8803,6,0.98875,0.85,0.98875,0.98875,0.9,0.98875,0.8941
students-scores,7,2,3,4,0,10000,3,800,200,100,1.0,0.86,8,6400,6,1.0,0.84,1.0,1.0,0.89,1.0,0.8828,74.20837831497192,6.0,0.985,0.8,0.985,0.985,0.88,0.985,0.8813,6,0.98875,0.85,0.98875,0.98875,0.9,0.98875,0.8941
students-scores,7,2,3,4,0,10000,3,800,200,100,1.0,0.86,9,7200,6,1.0,0.84,1.0,1.0,0.89,1.0,0.8828,50.99693155288696,6.0,0.97625,0.79,0.97625,0.97625,0.88,0.97625,0.8651,6,0.98875,0.85,0.98875,0.98875,0.9,0.98875,0.8941
students-scores,7,2,3,4,0,10000,3,800,200,100,1.0,0.86,10,8000,6,1.0,0.84,1.0,1.0,0.89,1.0,0.8828,25.336767196655273,6.0,0.9775,0.79,0.9775,0.9775,0.84,0.9775,0.8302,6,0.98875,0.85,0.98875,0.98875,0.9,0.98875,0.8941
students-scores,7,2,3,4,0,10000,4,800,200,100,1.0,0.78,1,800,5,1.0,0.78,1.0,1.0,0.88,1.0,0.8612,20.964874029159546,5.0,0.98,0.755,0.98,0.98,0.865,0.98,0.8469,5,0.98125,0.74,0.98125,0.98125,0.84,0.98125,0.848
students-scores,7,2,3,4,0,10000,4,800,200,100,1.0,0.78,2,1600,5,1.0,0.78,1.0,1.0,0.88,1.0,0.8612,31.410751819610596,5.0,0.97875,0.765,0.97875,0.97875,0.845,0.97875,0.838,5,0.98125,0.74,0.98125,0.98125,0.84,0.98125,0.848
students-scores,7,2,3,4,0,10000,4,800,200,100,1.0,0.78,3,2400,5,1.0,0.78,1.0,1.0,0.88,1.0,0.8612,25.790690898895264,5.0,0.98625,0.8,0.98625,0.98625,0.83,0.98625,0.8529,5,0.98125,0.74,0.98125,0.98125,0.84,0.98125,0.848
students-scores,7,2,3,4,0,10000,4,800,200,100,1.0,0.78,4,3200,5,1.0,0.78,1.0,1.0,0.88,1.0,0.8612,26.547481298446655,5.0,0.98,0.745,0.98,0.98,0.855,0.98,0.7881,5,0.98125,0.74,0.98125,0.98125,0.84,0.98125,0.848
students-scores,7,2,3,4,0,10000,4,800,200,100,1.0,0.78,5,4000,5,1.0,0.78,1.0,1.0,0.88,1.0,0.8612,31.052690267562866,5.0,0.9825,0.745,0.9825,0.9825,0.885,0.9825,0.8633,5,0.98125,0.74,0.98125,0.98125,0.84,0.98125,0.848
students-scores,7,2,3,4,0,10000,4,800,200,100,1.0,0.78,6,4800,5,1.0,0.78,1.0,1.0,0.88,1.0,0.8612,33.75912094116211,5.0,0.98625,0.76,0.98625,0.98625,0.89,0.98625,0.8771,5,0.98125,0.74,0.98125,0.98125,0.84,0.98125,0.848
students-scores,7,2,3,4,0,10000,4,800,200,100,1.0,0.78,7,5600,5,1.0,0.78,1.0,1.0,0.88,1.0,0.8612,36.79132103919983,5.0,0.98125,0.77,0.98125,0.98125,0.84,0.98125,0.8654,5,0.98125,0.74,0.98125,0.98125,0.84,0.98125,0.848
students-scores,7,2,3,4,0,10000,4,800,200,100,1.0,0.78,8,6400,5,1.0,0.78,1.0,1.0,0.88,1.0,0.8612,48.03518557548523,5.0,0.975,0.725,0.975,0.975,0.865,0.975,0.7938,5,0.98125,0.74,0.98125,0.98125,0.84,0.98125,0.848
students-scores,7,2,3,4,0,10000,4,800,200,100,1.0,0.78,9,7200,5,1.0,0.78,1.0,1.0,0.88,1.0,0.8612,37.872962474823,5.0,0.9825,0.775,0.9825,0.9825,0.885,0.9825,0.8599,5,0.98125,0.74,0.98125,0.98125,0.84,0.98125,0.848
students-scores,7,2,3,4,0,10000,4,800,200,100,1.0,0.78,10,8000,5,1.0,0.78,1.0,1.0,0.88,1.0,0.8612,49.201756715774536,5.0,0.98125,0.74,0.98125,0.98125,0.85,0.98125,0.8715,5,0.98125,0.74,0.98125,0.98125,0.84,0.98125,0.848
students-scores,7,2,3,4,0,10000,5,800,200,100,1.0,0.815,1,800,5,1.0,0.76,1.0,1.0,0.855,1.0,0.8623,21.2317533493042,5.0,0.97375,0.785,0.97375,0.97375,0.86,0.97375,0.8932,5,0.9825,0.825,0.9825,0.9825,0.88,0.9825,0.9151
students-scores,7,2,3,4,0,10000,5,800,200,100,1.0,0.815,2,1600,5,1.0,0.76,1.0,1.0,0.855,1.0,0.8623,30.505553722381592,5.0,0.9725,0.765,0.9725,0.9725,0.83,0.9725,0.8448,5,0.9825,0.825,0.9825,0.9825,0.88,0.9825,0.9151
students-scores,7,2,3,4,0,10000,5,800,200,100,1.0,0.815,3,2400,5,1.0,0.76,1.0,1.0,0.855,1.0,0.8623,22.4303035736084,5.0,0.98375,0.72,0.98375,0.98375,0.845,0.98375,0.8672,5,0.9825,0.825,0.9825,0.9825,0.88,0.9825,0.9151
students-scores,7,2,3,4,0,10000,5,800,200,100,1.0,0.815,4,3200,5,1.0,0.76,1.0,1.0,0.855,1.0,0.8623,22.63004469871521,5.0,0.98,0.8,0.98,0.98,0.905,0.98,0.8751,5,0.9825,0.825,0.9825,0.9825,0.88,0.9825,0.9151
students-scores,7,2,3,4,0,10000,5,800,200,100,1.0,0.815,5,4000,5,1.0,0.76,1.0,1.0,0.855,1.0,0.8623,24.923660039901733,5.0,0.97875,0.815,0.97875,0.97875,0.87,0.97875,0.8601,5,0.9825,0.825,0.9825,0.9825,0.88,0.9825,0.9151
students-scores,7,2,3,4,0,10000,5,800,200,100,1.0,0.815,6,4800,5,1.0,0.76,1.0,1.0,0.855,1.0,0.8623,31.63513159751892,5.0,0.98375,0.785,0.98375,0.98375,0.88,0.98375,0.8047,5,0.9825,0.825,0.9825,0.9825,0.88,0.9825,0.9151
students-scores,7,2,3,4,0,10000,5,800,200,100,1.0,0.815,7,5600,5,1.0,0.76,1.0,1.0,0.855,1.0,0.8623,29.604034185409546,5.0,0.96875,0.77,0.96875,0.96875,0.895,0.96875,0.794,5,0.9825,0.825,0.9825,0.9825,0.88,0.9825,0.9151
students-scores,7,2,3,4,0,10000,5,800,200,100,1.0,0.815,8,6400,5,1.0,0.76,1.0,1.0,0.855,1.0,0.8623,39.46029710769653,5.0,0.9725,0.75,0.9725,0.9725,0.875,0.9725,0.898,5,0.9825,0.825,0.9825,0.9825,0.88,0.9825,0.9151
students-scores,7,2,3,4,0,10000,5,800,200,100,1.0,0.815,9,7200,5,1.0,0.76,1.0,1.0,0.855,1.0,0.8623,38.10299897193909,5.0,0.97625,0.77,0.97625,0.97625,0.865,0.97625,0.8935,5,0.9825,0.825,0.9825,0.9825,0.88,0.9825,0.9151
students-scores,7,2,3,4,0,10000,5,800,200,100,1.0,0.815,10,8000,5,1.0,0.76,1.0,1.0,0.855,1.0,0.8623,41.52462553977966,5.0,0.96125,0.74,0.96125,0.96125,0.795,0.96125,0.8077,5,0.9825,0.825,0.9825,0.9825,0.88,0.9825,0.9151
