dataset,n-features,n-classes,n-numerical-features,n-categorical-features,n-binary-features,n-grid-samples,fold,n-train-samples,n-test-samples,n-trees,train-acc,test-acc,prune-prop,n-prune-prop-samples,n-mip-trees,mip-prune-train-acc,mip-prune-test-acc,mip-prune-prop-train-acc,mip-prune-train-fidelity,mip-prune-test-fidelity,mip-prune-prop-train-fidelity,mip-prune-grid-fidelity,mip-time,n-random-trees,random-prune-train-acc,random-prune-test-acc,random-prune-prop-train-acc,random-prune-train-fidelity,random-prune-test-fidelity,random-prune-prop-train-fidelity,random-prune-grid-fidelity,n-greedy-trees,greedy-prune-train-acc,greedy-prune-test-acc,greedy-prune-prop-train-acc,greedy-prune-train-fidelity,greedy-prune-test-fidelity,greedy-prune-prop-train-fidelity,greedy-prune-grid-fidelity
steel-plates-fault,27,7,20,0,7,10000,2,1553,388,100,1.0,0.8221649484536082,1,1553,17,1.0,0.8144329896907216,1.0,1.0,0.9201030927835051,1.0,0.9147,306.5473680496216,17.0,0.995492594977463,0.7757731958762887,0.995492594977463,0.995492594977463,0.884020618556701,0.995492594977463,0.9173,17,0.9980682549903412,0.7860824742268041,0.9980682549903412,0.9980682549903412,0.8917525773195877,0.9980682549903412,0.8321
steel-plates-fault,27,7,20,0,7,10000,2,1553,388,100,1.0,0.8221649484536082,2,3106,17,1.0,0.8144329896907216,1.0,1.0,0.9201030927835051,1.0,0.9147,188.73850631713867,17.0,0.9987121699935608,0.7938144329896907,0.9987121699935608,0.9987121699935608,0.8814432989690721,0.9987121699935608,0.8573,17,0.9980682549903412,0.7860824742268041,0.9980682549903412,0.9980682549903412,0.8917525773195877,0.9980682549903412,0.8321
steel-plates-fault,27,7,20,0,7,10000,2,1553,388,100,1.0,0.8221649484536082,3,4659,17,1.0,0.8144329896907216,1.0,1.0,0.9201030927835051,1.0,0.9147,287.55296421051025,17.0,1.0,0.8144329896907216,1.0,1.0,0.8943298969072165,1.0,0.886,17,0.9980682549903412,0.7860824742268041,0.9980682549903412,0.9980682549903412,0.8917525773195877,0.9980682549903412,0.8321
steel-plates-fault,27,7,20,0,7,10000,2,1553,388,100,1.0,0.8221649484536082,4,6212,17,1.0,0.8144329896907216,1.0,1.0,0.9201030927835051,1.0,0.9147,191.9583442211151,17.0,0.9993560849967804,0.7860824742268041,0.9993560849967804,0.9993560849967804,0.884020618556701,0.9993560849967804,0.9,17,0.9980682549903412,0.7860824742268041,0.9980682549903412,0.9980682549903412,0.8917525773195877,0.9980682549903412,0.8321
steel-plates-fault,27,7,20,0,7,10000,2,1553,388,100,1.0,0.8221649484536082,5,7765,17,1.0,0.8144329896907216,1.0,1.0,0.9201030927835051,1.0,0.9147,148.93201422691345,17.0,0.9993560849967804,0.8015463917525774,0.9993560849967804,0.9993560849967804,0.904639175257732,0.9993560849967804,0.887,17,0.9980682549903412,0.7860824742268041,0.9980682549903412,0.9980682549903412,0.8917525773195877,0.9980682549903412,0.8321
steel-plates-fault,27,7,20,0,7,10000,2,1553,388,100,1.0,0.8221649484536082,6,9318,17,1.0,0.8144329896907216,1.0,1.0,0.9201030927835051,1.0,0.9147,351.80935549736023,17.0,0.9980682549903412,0.7938144329896907,0.9980682549903412,0.9980682549903412,0.904639175257732,0.9980682549903412,0.8323,17,0.9980682549903412,0.7860824742268041,0.9980682549903412,0.9980682549903412,0.8917525773195877,0.9980682549903412,0.8321
steel-plates-fault,27,7,20,0,7,10000,2,1553,388,100,1.0,0.8221649484536082,7,10871,17,1.0,0.8144329896907216,1.0,1.0,0.9201030927835051,1.0,0.9147,35.35054564476013,17.0,0.9993560849967804,0.8195876288659794,0.9993560849967804,0.9993560849967804,0.8994845360824743,0.9993560849967804,0.9356,17,0.9980682549903412,0.7860824742268041,0.9980682549903412,0.9980682549903412,0.8917525773195877,0.9980682549903412,0.8321
steel-plates-fault,27,7,20,0,7,10000,2,1553,388,100,1.0,0.8221649484536082,8,12424,17,1.0,0.8144329896907216,1.0,1.0,0.9201030927835051,1.0,0.9147,254.95447850227356,17.0,0.9967804249839022,0.7938144329896907,0.9967804249839022,0.9967804249839022,0.8814432989690721,0.9967804249839022,0.9559,17,0.9980682549903412,0.7860824742268041,0.9980682549903412,0.9980682549903412,0.8917525773195877,0.9980682549903412,0.8321
steel-plates-fault,27,7,20,0,7,10000,2,1553,388,100,1.0,0.8221649484536082,9,13977,17,1.0,0.8144329896907216,1.0,1.0,0.9201030927835051,1.0,0.9147,111.73193383216858,17.0,0.9980682549903412,0.8041237113402062,0.9980682549903412,0.9980682549903412,0.9123711340206185,0.9980682549903412,0.7808,17,0.9980682549903412,0.7860824742268041,0.9980682549903412,0.9980682549903412,0.8917525773195877,0.9980682549903412,0.8321
steel-plates-fault,27,7,20,0,7,10000,2,1553,388,100,1.0,0.8221649484536082,10,15530,17,1.0,0.8144329896907216,1.0,1.0,0.9201030927835051,1.0,0.9147,140.80193161964417,17.0,0.9987121699935608,0.7860824742268041,0.9987121699935608,0.9987121699935608,0.8969072164948454,0.9987121699935608,0.8854,17,0.9980682549903412,0.7860824742268041,0.9980682549903412,0.9980682549903412,0.8917525773195877,0.9980682549903412,0.8321
