dataset,n-features,n-classes,n-numerical-features,n-categorical-features,n-binary-features,n-grid-samples,fold,n-train-samples,n-test-samples,n-trees,train-acc,test-acc,prune-prop,n-prune-prop-samples,n-mip-trees,mip-prune-train-acc,mip-prune-test-acc,mip-prune-prop-train-acc,mip-prune-train-fidelity,mip-prune-test-fidelity,mip-prune-prop-train-fidelity,mip-prune-grid-fidelity,mip-time,n-random-trees,random-prune-train-acc,random-prune-test-acc,random-prune-prop-train-acc,random-prune-train-fidelity,random-prune-test-fidelity,random-prune-prop-train-fidelity,random-prune-grid-fidelity,n-greedy-trees,greedy-prune-train-acc,greedy-prune-test-acc,greedy-prune-prop-train-acc,greedy-prune-train-fidelity,greedy-prune-test-fidelity,greedy-prune-prop-train-fidelity,greedy-prune-grid-fidelity
adult,14,2,6,8,0,10000,1,39073,9769,100,0.9999232206382924,0.8493192752584706,1,39073,39,0.9999232206382924,0.8487050875217524,0.9999232206382924,1.0,0.9785034292148633,1.0,0.9297,600.5232291221619,39.0,0.9989506820566632,0.8486027228989661,0.9989506820566632,0.9990274614183707,0.9796294400655133,0.9990274614183707,0.932,39,0.9993089857446319,0.8487050875217524,0.9993089857446319,0.999334578865201,0.9787081584604361,0.999334578865201,0.9251
adult,14,2,6,8,0,10000,1,39073,9769,100,0.9999232206382924,0.8493192752584706,2,78146,39,0.9999232206382924,0.8487050875217524,0.9999232206382924,1.0,0.9785034292148633,1.0,0.9297,600.6752972602844,39.0,0.9992322063829243,0.8479885351622479,0.9992322063829243,0.9993089857446319,0.977582147609786,0.9993089857446319,0.9362,39,0.9993089857446319,0.8487050875217524,0.9993089857446319,0.999334578865201,0.9787081584604361,0.999334578865201,0.9251
adult,14,2,6,8,0,10000,1,39073,9769,100,0.9999232206382924,0.8493192752584706,3,117219,39,0.9999232206382924,0.8487050875217524,0.9999232206382924,1.0,0.9785034292148633,1.0,0.9297,600.6851608753204,39.0,0.9992577995034935,0.8497287337496161,0.9992577995034935,0.999334578865201,0.9778892414781452,0.999334578865201,0.9325,39,0.9993089857446319,0.8487050875217524,0.9993089857446319,0.999334578865201,0.9787081584604361,0.999334578865201,0.9251
adult,14,2,6,8,0,10000,1,39073,9769,100,0.9999232206382924,0.8493192752584706,4,156292,39,0.9999232206382924,0.8487050875217524,0.9999232206382924,1.0,0.9785034292148633,1.0,0.9297,600.4119968414307,39.0,0.9994113582269086,0.8499334629951889,0.9994113582269086,0.9994881375886162,0.9787081584604361,0.9994881375886162,0.9373,39,0.9993089857446319,0.8487050875217524,0.9993089857446319,0.999334578865201,0.9787081584604361,0.999334578865201,0.9251
adult,14,2,6,8,0,10000,1,39073,9769,100,0.9999232206382924,0.8493192752584706,5,195365,39,0.9999232206382924,0.8487050875217524,0.9999232206382924,1.0,0.9785034292148633,1.0,0.9297,600.1467742919922,39.0,0.9991298339006475,0.8463507011976661,0.9991298339006475,0.9991554270212167,0.9773774183642133,0.9991554270212167,0.9372,39,0.9993089857446319,0.8487050875217524,0.9993089857446319,0.999334578865201,0.9787081584604361,0.999334578865201,0.9251
adult,14,2,6,8,0,10000,1,39073,9769,100,0.9999232206382924,0.8493192752584706,6,234438,39,0.9999232206382924,0.8487050875217524,0.9999232206382924,1.0,0.9785034292148633,1.0,0.9297,600.1914083957672,39.0,0.9991554270212167,0.8466577950660252,0.9991554270212167,0.9991298339006475,0.9787081584604361,0.9991298339006475,0.9191,39,0.9993089857446319,0.8487050875217524,0.9993089857446319,0.999334578865201,0.9787081584604361,0.999334578865201,0.9251
adult,14,2,6,8,0,10000,1,39073,9769,100,0.9999232206382924,0.8493192752584706,7,273511,39,0.9999232206382924,0.8487050875217524,0.9999232206382924,1.0,0.9785034292148633,1.0,0.9297,600.2857222557068,39.0,0.9993089857446319,0.8473743474255298,0.9993089857446319,0.999334578865201,0.977582147609786,0.999334578865201,0.9305,39,0.9993089857446319,0.8487050875217524,0.9993089857446319,0.999334578865201,0.9787081584604361,0.999334578865201,0.9251
adult,14,2,6,8,0,10000,1,39073,9769,100,0.9999232206382924,0.8493192752584706,8,312584,39,0.9999232206382924,0.8487050875217524,0.9999232206382924,1.0,0.9785034292148633,1.0,0.9297,600.1809430122375,39.0,0.9994113582269086,0.8483979936533934,0.9994113582269086,0.9994369513474778,0.977582147609786,0.9994369513474778,0.9118,39,0.9993089857446319,0.8487050875217524,0.9993089857446319,0.999334578865201,0.9787081584604361,0.999334578865201,0.9251
adult,14,2,6,8,0,10000,1,39073,9769,100,0.9999232206382924,0.8493192752584706,9,351657,39,0.9999232206382924,0.8487050875217524,0.9999232206382924,1.0,0.9785034292148633,1.0,0.9297,600.2595381736755,39.0,0.9991298339006475,0.8477838059166752,0.9991298339006475,0.999206613262355,0.9798341693110861,0.999206613262355,0.8654,39,0.9993089857446319,0.8487050875217524,0.9993089857446319,0.999334578865201,0.9787081584604361,0.999334578865201,0.9251
adult,14,2,6,8,0,10000,1,39073,9769,100,0.9999232206382924,0.8493192752584706,10,390730,39,0.9999232206382924,0.8487050875217524,0.9999232206382924,1.0,0.9785034292148633,1.0,0.9297,600.18510389328,39.0,0.9990786476595092,0.8488074521445389,0.9990786476595092,0.9991554270212167,0.9796294400655133,0.9991554270212167,0.9126,39,0.9993089857446319,0.8487050875217524,0.9993089857446319,0.999334578865201,0.9787081584604361,0.999334578865201,0.9251
