prop,test-acc,prune-test-acc,n-trees
0.1,1.0,0.7142857142857143,3
0.2,1.0,0.6883116883116883,3
0.30000000000000004,1.0,0.7077922077922078,3
0.4,1.0,0.7142857142857143,5
0.5,1.0,0.6753246753246753,5
0.6,1.0,0.7077922077922078,5
0.7000000000000001,1.0,0.7142857142857143,5
0.8,1.0,0.6948051948051948,5
0.9,1.0,0.6948051948051948,5
1.0,1.0,0.7272727272727273,7
