dataset,n-features,n-classes,n-numerical-features,n-categorical-features,n-binary-features,n-grid-samples,fold,n-train-samples,n-test-samples,n-trees,train-acc,test-acc,prune-prop,n-prune-prop-samples,n-mip-trees,mip-prune-train-acc,mip-prune-test-acc,mip-prune-prop-train-acc,mip-prune-train-fidelity,mip-prune-test-fidelity,mip-prune-prop-train-fidelity,mip-prune-grid-fidelity,mip-time,n-random-trees,random-prune-train-acc,random-prune-test-acc,random-prune-prop-train-acc,random-prune-train-fidelity,random-prune-test-fidelity,random-prune-prop-train-fidelity,random-prune-grid-fidelity,n-greedy-trees,greedy-prune-train-acc,greedy-prune-test-acc,greedy-prune-prop-train-acc,greedy-prune-train-fidelity,greedy-prune-test-fidelity,greedy-prune-prop-train-fidelity,greedy-prune-grid-fidelity
spambase,57,2,57,0,0,10000,1,3680,921,100,0.9994565217391305,0.9554831704668838,0.1,368,3,0.9888586956521739,0.9283387622149837,0.9945652173913043,0.9894021739130435,0.9554831704668838,1.0,0.9986,0.11969423294067383,3.0,0.9864130434782609,0.9229098805646037,0.970108695652174,0.9869565217391304,0.9522258414766558,0.9755434782608695,0.1681,3,0.9872282608695652,0.9229098805646037,0.9864130434782609,0.9872282608695652,0.9500542888165038,0.9864130434782609,0.9977
spambase,57,2,57,0,0,10000,1,3680,921,100,0.9994565217391305,0.9554831704668838,0.2,736,5,0.9948369565217391,0.9478827361563518,0.9972826086956522,0.9953804347826087,0.9815418023887079,1.0,0.9367,1.9699375629425049,5.0,0.9907608695652174,0.9348534201954397,0.9877717391304348,0.991304347826087,0.9598262757871878,0.9904891304347826,0.861,5,0.9948369565217391,0.9381107491856677,0.9945652173913043,0.9948369565217391,0.9587404994571118,0.9945652173913043,0.9873
spambase,57,2,57,0,0,10000,1,3680,921,100,0.9994565217391305,0.9554831704668838,0.30000000000000004,1104,5,0.9945652173913043,0.9326818675352877,0.9981884057971014,0.9951086956521739,0.9641693811074918,1.0,0.1103,1.088294267654419,5.0,0.9923913043478261,0.9261672095548317,0.990036231884058,0.9923913043478261,0.9598262757871878,0.990036231884058,0.9445,5,0.9923913043478261,0.9337676438653637,0.9927536231884058,0.9923913043478261,0.9630836047774158,0.9927536231884058,0.9893
spambase,57,2,57,0,0,10000,1,3680,921,100,0.9994565217391305,0.9554831704668838,0.4,1472,7,0.9983695652173913,0.9457111834961998,0.998641304347826,0.9989130434782608,0.9706840390879479,1.0,0.9981,13.459143877029419,7.0,0.9951086956521739,0.9348534201954397,0.9918478260869565,0.9951086956521739,0.9750271444082519,0.9918478260869565,0.9147,7,0.9964673913043478,0.9522258414766558,0.9979619565217391,0.9959239130434783,0.9793702497285559,0.9966032608695652,0.9984
spambase,57,2,57,0,0,10000,1,3680,921,100,0.9994565217391305,0.9554831704668838,0.5,1840,7,0.997554347826087,0.9402823018458197,0.9989130434782608,0.9980978260869565,0.9652551574375678,1.0,0.8124,14.938381433486938,7.0,0.9942934782608696,0.9359391965255157,0.9918478260869565,0.9942934782608696,0.9761129207383279,0.9918478260869565,0.1446,7,0.9964673913043478,0.9435396308360477,0.996195652173913,0.9970108695652173,0.9728555917480999,0.9972826086956522,0.9984
spambase,57,2,57,0,0,10000,1,3680,921,100,0.9994565217391305,0.9554831704668838,0.6,2208,7,0.9964673913043478,0.9283387622149837,0.9990942028985508,0.9970108695652173,0.9706840390879479,1.0,0.9967,20.362185955047607,7.0,0.9964673913043478,0.9446254071661238,0.9954710144927537,0.9964673913043478,0.9652551574375678,0.9954710144927537,0.9848,7,0.9956521739130435,0.9467969598262758,0.9963768115942029,0.9956521739130435,0.9695982627578719,0.9963768115942029,0.9988
spambase,57,2,57,0,0,10000,1,3680,921,100,0.9994565217391305,0.9554831704668838,0.7000000000000001,2576,7,0.9980978260869565,0.9478827361563518,0.9992236024844721,0.998641304347826,0.9706840390879479,1.0,0.8439,32.51508402824402,7.0,0.9945652173913043,0.9446254071661238,0.9937888198757764,0.9945652173913043,0.9674267100977199,0.9937888198757764,0.0859,7,0.9964673913043478,0.9522258414766558,0.9968944099378882,0.9964673913043478,0.9663409337676439,0.9968944099378882,0.9972
spambase,57,2,57,0,0,10000,1,3680,921,100,0.9994565217391305,0.9554831704668838,0.8,2944,7,0.9983695652173913,0.9424538545059717,0.9993206521739131,0.9989130434782608,0.9761129207383279,1.0,0.1517,29.21627426147461,7.0,0.9959239130434783,0.9370249728555917,0.9962635869565217,0.9964673913043478,0.9663409337676439,0.9969429347826086,0.006,7,0.9951086956521739,0.9500542888165038,0.9952445652173914,0.9951086956521739,0.9706840390879479,0.9952445652173914,0.807
spambase,57,2,57,0,0,10000,1,3680,921,100,0.9994565217391305,0.9554831704668838,0.9,3312,7,0.9991847826086957,0.9489685124864278,0.9993961352657005,0.9997282608695652,0.9739413680781759,1.0,0.1219,36.92070031166077,7.0,0.9942934782608696,0.9457111834961998,0.9942632850241546,0.9948369565217391,0.9750271444082519,0.9948671497584541,0.0799,7,0.9951086956521739,0.9489685124864278,0.9954710144927537,0.9945652173913043,0.9717698154180239,0.9948671497584541,0.9825
spambase,57,2,57,0,0,10000,1,3680,921,100,0.9994565217391305,0.9554831704668838,1.0,3680,7,0.9994565217391305,0.9348534201954397,0.9994565217391305,1.0,0.9728555917480999,1.0,0.0805,49.150890588760376,7.0,0.9942934782608696,0.9370249728555917,0.9942934782608696,0.9942934782608696,0.9619978284473398,0.9942934782608696,0.0539,7,0.9948369565217391,0.9446254071661238,0.9948369565217391,0.9948369565217391,0.9695982627578719,0.9948369565217391,0.7402
spambase,57,2,57,0,0,10000,2,3681,920,100,0.9994566693833198,0.9543478260869566,0.1,368,3,0.9883183917413746,0.9228260869565217,1.0,0.9888617223580549,0.9358695652173913,1.0,0.8752,0.9707863330841064,3.0,0.9856017386579734,0.9184782608695652,0.9864130434782609,0.9861450692746536,0.9358695652173913,0.9864130434782609,0.9751,3,0.9894050529747351,0.9271739130434783,0.9891304347826086,0.9888617223580549,0.9532608695652174,0.9891304347826086,0.903
spambase,57,2,57,0,0,10000,2,3681,920,100,0.9994566693833198,0.9543478260869566,0.2,736,5,0.9959250203748982,0.9391304347826087,0.998641304347826,0.9964683509915784,0.9565217391304348,1.0,0.8073,1.3943982124328613,5.0,0.9926650366748166,0.9315217391304348,0.9877717391304348,0.9926650366748166,0.9619565217391305,0.9891304347826086,0.1526,5,0.9926650366748166,0.941304347826087,0.9918478260869565,0.9926650366748166,0.9630434782608696,0.9932065217391305,0.81
spambase,57,2,57,0,0,10000,2,3681,920,100,0.9994566693833198,0.9543478260869566,0.30000000000000004,1104,5,0.9953816897582178,0.9445652173913044,0.9981884057971014,0.9953816897582178,0.9597826086956521,0.9990942028985508,0.1313,0.8586874008178711,5.0,0.993480032599837,0.9369565217391305,0.9882246376811594,0.993480032599837,0.967391304347826,0.9891304347826086,0.9986,5,0.9926650366748166,0.9434782608695652,0.9927536231884058,0.9926650366748166,0.9695652173913043,0.9936594202898551,0.0899
spambase,57,2,57,0,0,10000,2,3681,920,100,0.9994566693833198,0.9543478260869566,0.4,1472,5,0.9959250203748982,0.933695652173913,0.9993206521739131,0.9964683509915784,0.9619565217391305,1.0,1.0,4.573699474334717,5.0,0.9937516979081771,0.941304347826087,0.9884510869565217,0.9937516979081771,0.9565217391304348,0.9891304347826086,0.0149,5,0.9937516979081771,0.9423913043478261,0.9932065217391305,0.9942950285248574,0.9641304347826087,0.9938858695652174,0.8255
spambase,57,2,57,0,0,10000,2,3681,920,100,0.9994566693833198,0.9543478260869566,0.5,1840,7,0.9980983428416191,0.9510869565217391,0.9989130434782608,0.9986416734582994,0.9641304347826087,1.0,0.0076,12.483043909072876,7.0,0.995653355066558,0.9445652173913044,0.9940217391304348,0.995653355066558,0.966304347826087,0.9940217391304348,0.9333,7,0.9945666938331975,0.9445652173913044,0.9951086956521739,0.9945666938331975,0.966304347826087,0.9951086956521739,0.8098
spambase,57,2,57,0,0,10000,2,3681,920,100,0.9994566693833198,0.9543478260869566,0.6,2208,7,0.9975550122249389,0.9326086956521739,0.9990942028985508,0.9980983428416191,0.967391304347826,1.0,0.9905,20.18852138519287,7.0,0.9929367019831568,0.9380434782608695,0.9923007246376812,0.9929367019831568,0.9597826086956521,0.9923007246376812,0.9899,7,0.9953816897582178,0.9391304347826087,0.9954710144927537,0.9959250203748982,0.9652173913043478,0.9963768115942029,0.8184
spambase,57,2,57,0,0,10000,2,3681,920,100,0.9994566693833198,0.9543478260869566,0.7000000000000001,2576,7,0.9972833469165987,0.9467391304347826,0.9992236024844721,0.997826677533279,0.9641304347826087,1.0,0.5563,29.303693294525146,7.0,0.9959250203748982,0.9521739130434783,0.9953416149068323,0.9959250203748982,0.9717391304347827,0.9953416149068323,0.9937,7,0.9945666938331975,0.9489130434782609,0.9945652173913043,0.9951100244498777,0.9706521739130435,0.9953416149068323,0.9903
spambase,57,2,57,0,0,10000,2,3681,920,100,0.9994566693833198,0.9543478260869566,0.8,2944,7,0.9983700081499592,0.9445652173913044,0.9993206521739131,0.9989133387666395,0.9641304347826087,1.0,0.5372,36.11505174636841,7.0,0.9953816897582178,0.9543478260869566,0.9945652173913043,0.9953816897582178,0.967391304347826,0.9945652173913043,0.9039,7,0.9959250203748982,0.9445652173913044,0.9962635869565217,0.9964683509915784,0.9706521739130435,0.9969429347826086,0.8227
spambase,57,2,57,0,0,10000,2,3681,920,100,0.9994566693833198,0.9543478260869566,0.9,3312,7,0.9991850040749797,0.941304347826087,0.9993961352657005,0.9997283346916599,0.9717391304347827,1.0,0.0147,40.78854727745056,7.0,0.9945666938331975,0.941304347826087,0.9951690821256038,0.9945666938331975,0.9717391304347827,0.9951690821256038,0.8245,7,0.9953816897582178,0.9478260869565217,0.9960748792270532,0.9953816897582178,0.967391304347826,0.9960748792270532,0.1058
spambase,57,2,57,0,0,10000,2,3681,920,100,0.9994566693833198,0.9543478260869566,1.0,3681,7,0.9994566693833198,0.9402173913043478,0.9994566693833198,1.0,0.966304347826087,1.0,0.9781,51.61726260185242,7.0,0.9945666938331975,0.9489130434782609,0.9945666938331975,0.9945666938331975,0.966304347826087,0.9945666938331975,0.8937,7,0.9951100244498777,0.9456521739130435,0.9951100244498777,0.9951100244498777,0.9739130434782609,0.9951100244498777,0.1208
