dataset,n-features,n-classes,n-numerical-features,n-categorical-features,n-binary-features,n-grid-samples,fold,n-train-samples,n-test-samples,n-trees,train-acc,test-acc,prune-prop,n-prune-prop-samples,n-mip-trees,mip-prune-train-acc,mip-prune-test-acc,mip-prune-prop-train-acc,mip-prune-train-fidelity,mip-prune-test-fidelity,mip-prune-prop-train-fidelity,mip-prune-grid-fidelity,mip-time,n-random-trees,random-prune-train-acc,random-prune-test-acc,random-prune-prop-train-acc,random-prune-train-fidelity,random-prune-test-fidelity,random-prune-prop-train-fidelity,random-prune-grid-fidelity,n-greedy-trees,greedy-prune-train-acc,greedy-prune-test-acc,greedy-prune-prop-train-acc,greedy-prune-train-fidelity,greedy-prune-test-fidelity,greedy-prune-prop-train-fidelity,greedy-prune-grid-fidelity
students-scores,7,2,3,4,0,10000,3,800,200,100,1.0,0.86,0.7000000000000001,560,5,0.995,0.83,1.0,0.995,0.91,1.0,0.8556,11.412171602249146,5.0,0.985,0.81,0.9857142857142858,0.985,0.87,0.9857142857142858,0.8449,5,0.98875,0.84,0.9892857142857143,0.98875,0.91,0.9892857142857143,0.89
students-scores,7,2,3,4,0,10000,3,800,200,100,1.0,0.86,0.8,640,5,0.995,0.83,1.0,0.995,0.9,1.0,0.8849,9.431336402893066,5.0,0.98375,0.8,0.984375,0.98375,0.85,0.984375,0.8465,5,0.98875,0.84,0.990625,0.98875,0.91,0.990625,0.89
students-scores,7,2,3,4,0,10000,3,800,200,100,1.0,0.86,0.9,720,5,0.99625,0.775,1.0,0.99625,0.855,1.0,0.8187,11.34531044960022,5.0,0.98125,0.805,0.9819444444444444,0.98125,0.885,0.9819444444444444,0.8083,5,0.9875,0.865,0.9875,0.9875,0.925,0.9875,0.8767
students-scores,7,2,3,4,0,10000,3,800,200,100,1.0,0.86,1.0,800,6,1.0,0.84,1.0,1.0,0.89,1.0,0.8828,62.390968799591064,6.0,0.9825,0.835,0.9825,0.9825,0.925,0.9825,0.8548,6,0.98875,0.85,0.98875,0.98875,0.9,0.98875,0.8941
students-scores,7,2,3,4,0,10000,4,800,200,100,1.0,0.78,0.1,80,3,0.95625,0.71,1.0,0.95625,0.86,1.0,0.8087,0.6320881843566895,3.0,0.94875,0.765,0.9375,0.94875,0.825,0.9375,0.7722,3,0.96375,0.67,1.0,0.96375,0.77,1.0,0.8006
students-scores,7,2,3,4,0,10000,4,800,200,100,1.0,0.78,0.2,160,3,0.97125,0.71,1.0,0.97125,0.84,1.0,0.8396,1.5723145008087158,3.0,0.95125,0.745,0.93125,0.95125,0.815,0.93125,0.7948,3,0.965,0.755,0.96875,0.965,0.875,0.96875,0.8105
students-scores,7,2,3,4,0,10000,4,800,200,100,1.0,0.78,0.30000000000000004,240,4,0.97875,0.73,1.0,0.97875,0.81,1.0,0.8298,1.617708683013916,4.0,0.95875,0.74,0.9583333333333334,0.95875,0.85,0.9583333333333334,0.8464,4,0.97,0.735,0.9791666666666666,0.97,0.825,0.9791666666666666,0.8202
students-scores,7,2,3,4,0,10000,4,800,200,100,1.0,0.78,0.4,320,4,0.98125,0.775,1.0,0.98125,0.865,1.0,0.8592,1.0437343120574951,4.0,0.95125,0.79,0.95,0.95125,0.83,0.95,0.8465,4,0.97125,0.745,0.98125,0.97125,0.825,0.98125,0.8239
students-scores,7,2,3,4,0,10000,4,800,200,100,1.0,0.78,0.5,400,5,0.9925,0.73,1.0,0.9925,0.89,1.0,0.8904,7.638413906097412,5.0,0.97875,0.74,0.9725,0.97875,0.88,0.9725,0.8336,5,0.9925,0.76,0.9875,0.9925,0.87,0.9875,0.8689
students-scores,7,2,3,4,0,10000,4,800,200,100,1.0,0.78,0.6,480,5,0.99,0.75,1.0,0.99,0.87,1.0,0.8511,6.874131917953491,5.0,0.9775,0.755,0.9791666666666666,0.9775,0.825,0.9791666666666666,0.8226,5,0.9875,0.745,0.99375,0.9875,0.865,0.99375,0.8504
students-scores,7,2,3,4,0,10000,4,800,200,100,1.0,0.78,0.7000000000000001,560,5,0.99375,0.75,1.0,0.99375,0.88,1.0,0.8402,4.413029193878174,5.0,0.98,0.77,0.9785714285714285,0.98,0.84,0.9785714285714285,0.8215,5,0.9875,0.745,0.9928571428571429,0.9875,0.865,0.9928571428571429,0.8504
students-scores,7,2,3,4,0,10000,4,800,200,100,1.0,0.78,0.8,640,5,0.9975,0.77,1.0,0.9975,0.88,1.0,0.8543,15.35038948059082,5.0,0.9825,0.765,0.98125,0.9825,0.835,0.98125,0.8333,5,0.98125,0.74,0.984375,0.98125,0.84,0.984375,0.848
students-scores,7,2,3,4,0,10000,4,800,200,100,1.0,0.78,0.9,720,5,0.99875,0.765,1.0,0.99875,0.865,1.0,0.8755,19.66781759262085,5.0,0.975,0.76,0.9736111111111111,0.975,0.85,0.9736111111111111,0.8354,5,0.98375,0.75,0.9847222222222223,0.98375,0.87,0.9847222222222223,0.8542
students-scores,7,2,3,4,0,10000,4,800,200,100,1.0,0.78,1.0,800,5,1.0,0.78,1.0,1.0,0.88,1.0,0.8612,43.33208250999451,5.0,0.97625,0.74,0.97625,0.97625,0.84,0.97625,0.8253,5,0.98125,0.74,0.98125,0.98125,0.84,0.98125,0.848
students-scores,7,2,3,4,0,10000,5,800,200,100,1.0,0.815,0.1,80,3,0.9575,0.69,1.0,0.9575,0.775,1.0,0.7397,0.21785831451416016,3.0,0.945,0.72,0.9375,0.945,0.835,0.9375,0.784,3,0.9575,0.745,1.0,0.9575,0.85,1.0,0.833
students-scores,7,2,3,4,0,10000,5,800,200,100,1.0,0.815,0.2,160,3,0.96875,0.75,1.0,0.96875,0.815,1.0,0.8917,1.4413247108459473,3.0,0.945,0.735,0.96875,0.945,0.84,0.96875,0.8231,3,0.95375,0.76,0.96875,0.95375,0.845,0.96875,0.8557
students-scores,7,2,3,4,0,10000,5,800,200,100,1.0,0.815,0.30000000000000004,240,3,0.96875,0.795,1.0,0.96875,0.83,1.0,0.7923,0.3841416835784912,3.0,0.95875,0.75,0.975,0.95875,0.855,0.975,0.8298,3,0.95,0.715,0.9875,0.95,0.82,0.9875,0.7361
students-scores,7,2,3,4,0,10000,5,800,200,100,1.0,0.815,0.4,320,4,0.96875,0.795,1.0,0.96875,0.84,1.0,0.8415,2.694823741912842,4.0,0.94625,0.755,0.94375,0.94625,0.85,0.94375,0.8431,4,0.9625,0.715,0.984375,0.9625,0.84,0.984375,0.8367
students-scores,7,2,3,4,0,10000,5,800,200,100,1.0,0.815,0.5,400,5,0.98375,0.8,1.0,0.98375,0.865,1.0,0.8873,8.505749225616455,5.0,0.97625,0.8,0.9775,0.97625,0.905,0.9775,0.8638,5,0.98,0.82,0.99,0.98,0.855,0.99,0.8496
students-scores,7,2,3,4,0,10000,5,800,200,100,1.0,0.815,0.6,480,5,0.98875,0.795,1.0,0.98875,0.91,1.0,0.8245,5.456631422042847,5.0,0.97,0.785,0.9770833333333333,0.97,0.87,0.9770833333333333,0.7938,5,0.9875,0.84,0.9895833333333334,0.9875,0.855,0.9895833333333334,0.9072
students-scores,7,2,3,4,0,10000,5,800,200,100,1.0,0.815,0.7000000000000001,560,5,0.99,0.8,1.0,0.99,0.885,1.0,0.8683,13.29997205734253,5.0,0.97875,0.765,0.9785714285714285,0.97875,0.87,0.9785714285714285,0.8298,5,0.985,0.83,0.9875,0.985,0.855,0.9875,0.9117
students-scores,7,2,3,4,0,10000,5,800,200,100,1.0,0.815,0.8,640,5,0.99875,0.8,1.0,0.99875,0.885,1.0,0.8612,13.34192180633545,5.0,0.97125,0.685,0.9703125,0.97125,0.84,0.9703125,0.7924,5,0.98375,0.81,0.9859375,0.98375,0.875,0.9859375,0.9059
students-scores,7,2,3,4,0,10000,5,800,200,100,1.0,0.815,0.9,720,5,1.0,0.76,1.0,1.0,0.855,1.0,0.8623,16.130608797073364,5.0,0.97875,0.81,0.9805555555555555,0.97875,0.865,0.9805555555555555,0.8533,5,0.98375,0.85,0.9861111111111112,0.98375,0.865,0.9861111111111112,0.9006
students-scores,7,2,3,4,0,10000,5,800,200,100,1.0,0.815,1.0,800,5,1.0,0.76,1.0,1.0,0.855,1.0,0.8623,37.51340198516846,5.0,0.98625,0.785,0.98625,0.98625,0.85,0.98625,0.8595,5,0.9825,0.825,0.9825,0.9825,0.88,0.9825,0.9151
