dataset,n-features,n-classes,n-numerical-features,n-categorical-features,n-binary-features,n-grid-samples,fold,n-train-samples,n-test-samples,n-trees,train-acc,test-acc,prune-prop,n-prune-prop-samples,n-mip-trees,mip-prune-train-acc,mip-prune-test-acc,mip-prune-prop-train-acc,mip-prune-train-fidelity,mip-prune-test-fidelity,mip-prune-prop-train-fidelity,mip-prune-grid-fidelity,mip-time,n-random-trees,random-prune-train-acc,random-prune-test-acc,random-prune-prop-train-acc,random-prune-train-fidelity,random-prune-test-fidelity,random-prune-prop-train-fidelity,random-prune-grid-fidelity,n-greedy-trees,greedy-prune-train-acc,greedy-prune-test-acc,greedy-prune-prop-train-acc,greedy-prune-train-fidelity,greedy-prune-test-fidelity,greedy-prune-prop-train-fidelity,greedy-prune-grid-fidelity
steel-plates-fault,27,7,20,0,7,10000,1,1552,389,100,1.0,0.7609254498714653,0.1,155,5,0.9768041237113402,0.7455012853470437,1.0,0.9768041237113402,0.8251928020565553,1.0,0.7779,7.5579845905303955,5.0,0.976159793814433,0.7043701799485861,0.9419354838709677,0.976159793814433,0.8174807197943444,0.9419354838709677,0.5003,5,0.979381443298969,0.7017994858611826,0.9741935483870968,0.979381443298969,0.8534704370179949,0.9741935483870968,0.6343
steel-plates-fault,27,7,20,0,7,10000,1,1552,389,100,1.0,0.7609254498714653,0.2,310,5,0.9806701030927835,0.7069408740359897,1.0,0.9806701030927835,0.8251928020565553,1.0,0.6111,25.33897614479065,5.0,0.9729381443298969,0.7017994858611826,0.9580645161290322,0.9729381443298969,0.8226221079691517,0.9580645161290322,0.5466,5,0.9677835051546392,0.7223650385604113,0.964516129032258,0.9677835051546392,0.8303341902313625,0.964516129032258,0.5723
steel-plates-fault,27,7,20,0,7,10000,1,1552,389,100,1.0,0.7609254498714653,0.30000000000000004,465,5,0.9819587628865979,0.7480719794344473,1.0,0.9819587628865979,0.8431876606683805,1.0,0.6072,78.1423716545105,5.0,0.9780927835051546,0.7043701799485861,0.9806451612903225,0.9780927835051546,0.8149100257069408,0.9806451612903225,0.5061,5,0.976159793814433,0.7146529562982005,0.978494623655914,0.976159793814433,0.8303341902313625,0.978494623655914,0.6275
steel-plates-fault,27,7,20,0,7,10000,1,1552,389,100,1.0,0.7609254498714653,0.4,620,5,0.9819587628865979,0.7480719794344473,1.0,0.9819587628865979,0.8431876606683805,1.0,0.6072,72.78073215484619,5.0,0.9735824742268041,0.6940874035989717,0.9661290322580646,0.9735824742268041,0.7969151670951157,0.9661290322580646,0.5715,5,0.976159793814433,0.7043701799485861,0.9806451612903225,0.976159793814433,0.8174807197943444,0.9806451612903225,0.737
steel-plates-fault,27,7,20,0,7,10000,1,1552,389,100,1.0,0.7609254498714653,0.5,776,6,0.9877577319587629,0.7326478149100257,1.0,0.9877577319587629,0.8200514138817481,1.0,0.8329,227.1211986541748,6.0,0.976159793814433,0.7326478149100257,0.9768041237113402,0.976159793814433,0.8483290488431876,0.9768041237113402,0.5926,6,0.9735824742268041,0.699228791773779,0.9871134020618557,0.9735824742268041,0.8174807197943444,0.9871134020618557,0.6712
steel-plates-fault,27,7,20,0,7,10000,1,1552,389,100,1.0,0.7609254498714653,0.6,931,8,0.9942010309278351,0.7300771208226221,1.0,0.9942010309278351,0.8637532133676092,1.0,0.8979,600.4751617908478,8.0,0.9871134020618557,0.7275064267352185,0.9881847475832438,0.9871134020618557,0.8380462724935732,0.9881847475832438,0.703,8,0.9877577319587629,0.7429305912596401,0.9924812030075187,0.9877577319587629,0.8688946015424165,0.9924812030075187,0.7633
steel-plates-fault,27,7,20,0,7,10000,1,1552,389,100,1.0,0.7609254498714653,0.7000000000000001,1086,10,0.9954896907216495,0.7300771208226221,1.0,0.9954896907216495,0.8560411311053985,1.0,0.7906,600.6271090507507,10.0,0.9922680412371134,0.7686375321336761,0.9935543278084714,0.9922680412371134,0.8560411311053985,0.9935543278084714,0.7933,10,0.9903350515463918,0.7660668380462725,0.992633517495396,0.9903350515463918,0.897172236503856,0.992633517495396,0.8729
steel-plates-fault,27,7,20,0,7,10000,1,1552,389,100,1.0,0.7609254498714653,0.8,1241,11,0.9987113402061856,0.7455012853470437,1.0,0.9987113402061856,0.87146529562982,1.0,0.8499,600.4384276866913,11.0,0.9942010309278351,0.7506426735218509,0.9943593875906527,0.9942010309278351,0.8868894601542416,0.9943593875906527,0.8285,11,0.9929123711340206,0.7583547557840618,0.9927477840451249,0.9929123711340206,0.8997429305912596,0.9927477840451249,0.8388
steel-plates-fault,27,7,20,0,7,10000,1,1552,389,100,1.0,0.7609254498714653,0.9,1396,13,1.0,0.7352185089974294,1.0,1.0,0.8637532133676092,1.0,0.8922,603.2816638946533,13.0,0.9967783505154639,0.7634961439588689,0.997134670487106,0.9967783505154639,0.8868894601542416,0.997134670487106,0.8154,13,0.9961340206185567,0.7712082262210797,0.9964183381088825,0.9961340206185567,0.9125964010282777,0.9964183381088825,0.8038
steel-plates-fault,27,7,20,0,7,10000,1,1552,389,100,1.0,0.7609254498714653,1.0,1552,11,1.0,0.7583547557840618,1.0,1.0,0.87146529562982,1.0,0.8173,607.4112758636475,11.0,0.9935567010309279,0.7275064267352185,0.9935567010309279,0.9935567010309279,0.8457583547557841,0.9935567010309279,0.9106,11,0.9961340206185567,0.7660668380462725,0.9961340206185567,0.9961340206185567,0.8997429305912596,0.9961340206185567,0.5767
steel-plates-fault,27,7,20,0,7,10000,2,1553,388,100,1.0,0.8221649484536082,0.1,155,5,0.9735994848679974,0.770618556701031,1.0,0.9735994848679974,0.8118556701030928,1.0,0.5749,17.407039165496826,5.0,0.9768190598840953,0.75,0.9483870967741935,0.9768190598840953,0.8273195876288659,0.9483870967741935,0.6352,5,0.9793947198969736,0.7603092783505154,0.9741935483870968,0.9793947198969736,0.8144329896907216,0.9741935483870968,0.5587
steel-plates-fault,27,7,20,0,7,10000,2,1553,388,100,1.0,0.8221649484536082,0.2,310,6,0.9826142949130715,0.7603092783505154,1.0,0.9826142949130715,0.8144329896907216,1.0,0.6799,184.87701845169067,6.0,0.9723116548615582,0.7912371134020618,0.964516129032258,0.9723116548615582,0.8505154639175257,0.964516129032258,0.5893,6,0.9845460399227302,0.7603092783505154,0.9838709677419355,0.9845460399227302,0.8582474226804123,0.9838709677419355,0.8332
steel-plates-fault,27,7,20,0,7,10000,2,1553,388,100,1.0,0.8221649484536082,0.30000000000000004,465,6,0.9806825499034127,0.7628865979381443,1.0,0.9806825499034127,0.8041237113402062,1.0,0.8106,216.6255066394806,6.0,0.9768190598840953,0.7577319587628866,0.9741935483870968,0.9768190598840953,0.8273195876288659,0.9741935483870968,0.8435,6,0.9800386349001932,0.7396907216494846,0.9849462365591398,0.9800386349001932,0.8402061855670103,0.9849462365591398,0.6476
steel-plates-fault,27,7,20,0,7,10000,2,1553,388,100,1.0,0.8221649484536082,0.4,621,6,0.9819703799098519,0.788659793814433,1.0,0.9819703799098519,0.8376288659793815,1.0,0.6722,280.58246898651123,6.0,0.9716677398583387,0.7603092783505154,0.9710144927536232,0.9716677398583387,0.845360824742268,0.9710144927536232,0.4299,6,0.9800386349001932,0.7654639175257731,0.9919484702093397,0.9800386349001932,0.845360824742268,0.9919484702093397,0.5591
steel-plates-fault,27,7,20,0,7,10000,2,1553,388,100,1.0,0.8221649484536082,0.5,776,6,0.9858338699291693,0.7809278350515464,1.0,0.9858338699291693,0.8350515463917526,1.0,0.8066,222.09962844848633,6.0,0.9813264649066323,0.7551546391752577,0.979381443298969,0.9813264649066323,0.8530927835051546,0.979381443298969,0.727,6,0.9800386349001932,0.7448453608247423,0.9896907216494846,0.9800386349001932,0.8298969072164949,0.9896907216494846,0.7379
steel-plates-fault,27,7,20,0,7,10000,2,1553,388,100,1.0,0.8221649484536082,0.6,931,8,0.9909851899549259,0.7474226804123711,1.0,0.9909851899549259,0.8298969072164949,1.0,0.8006,601.5659945011139,8.0,0.9896973599484868,0.7731958762886598,0.9903329752953813,0.9896973599484868,0.8582474226804123,0.9903329752953813,0.9028,8,0.9858338699291693,0.7654639175257731,0.9903329752953813,0.9858338699291693,0.8402061855670103,0.9903329752953813,0.7235
steel-plates-fault,27,7,20,0,7,10000,2,1553,388,100,1.0,0.8221649484536082,0.7000000000000001,1087,10,0.9967804249839022,0.7835051546391752,1.0,0.9967804249839022,0.8737113402061856,1.0,0.9263,601.3323674201965,10.0,0.9909851899549259,0.7912371134020618,0.9889604415823368,0.9909851899549259,0.8943298969072165,0.9889604415823368,0.797,10,0.9884095299420477,0.7757731958762887,0.9926402943882244,0.9884095299420477,0.8556701030927835,0.9926402943882244,0.7028
steel-plates-fault,27,7,20,0,7,10000,2,1553,388,100,1.0,0.8221649484536082,0.8,1242,10,0.9974243399871217,0.7835051546391752,1.0,0.9974243399871217,0.8762886597938144,1.0,0.7412,600.4023425579071,10.0,0.9922730199613651,0.7757731958762887,0.9943639291465378,0.9922730199613651,0.8814432989690721,0.9943639291465378,0.8834,10,0.9942047649710238,0.7783505154639175,0.9935587761674718,0.9942047649710238,0.8582474226804123,0.9935587761674718,0.6867
steel-plates-fault,27,7,20,0,7,10000,2,1553,388,100,1.0,0.8221649484536082,0.9,1397,11,0.9993560849967804,0.7989690721649485,1.0,0.9993560849967804,0.8943298969072165,1.0,0.8897,602.7144215106964,11.0,0.9922730199613651,0.7963917525773195,0.9921259842519685,0.9922730199613651,0.8969072164948454,0.9921259842519685,0.9374,11,0.9974243399871217,0.7783505154639175,0.9985683607730852,0.9974243399871217,0.865979381443299,0.9985683607730852,0.7535
steel-plates-fault,27,7,20,0,7,10000,2,1553,388,100,1.0,0.8221649484536082,1.0,1553,17,1.0,0.8144329896907216,1.0,1.0,0.9201030927835051,1.0,0.9147,538.8242588043213,17.0,0.9987121699935608,0.7783505154639175,0.9987121699935608,0.9987121699935608,0.8969072164948454,0.9987121699935608,0.9083,17,0.9980682549903412,0.7860824742268041,0.9980682549903412,0.9980682549903412,0.8917525773195877,0.9980682549903412,0.8321
steel-plates-fault,27,7,20,0,7,10000,3,1553,388,100,1.0,0.7577319587628866,0.1,155,5,0.9781068898905344,0.7139175257731959,1.0,0.9781068898905344,0.8479381443298969,1.0,0.6509,10.432636022567749,5.0,0.9703799098518996,0.7190721649484536,0.9354838709677419,0.9703799098518996,0.8298969072164949,0.9354838709677419,0.7545,5,0.9755312298776562,0.7061855670103093,0.9870967741935484,0.9755312298776562,0.8324742268041238,0.9870967741935484,0.6589
